question_id,post_id,post_body,comments,score,truth,question_type,question_body,tags,favorite_count,view_count
31684375,55446588,"['Make sure to run pip3 for python3.7.', 'Before executing the above command make sure you have created a virtual environment.', 'python3:', 'python2:', 'After that put your source code in the directory.', ""If you run the python file now, probably it won't launch if you are using non-native modules."", 'You can install those modules by running <code>pip3 install &lt;module&gt;</code> or <code>pip install &lt;module&gt;</code>.', 'This will not affect you entire module list except the environment you are in.', 'Now you can execute the command at the top and now you have a requirements file which contains only the modules you installed in the virtual environment.', 'Now you can run the command at the top.', 'I advise everyone to use environments as it makes things easier when it comes to stuff like this.']",0,11,Empty,1,"['Automatically create requirements.txt', ""Sometimes I download the python source code from <code>github</code> and don't know how to install all the dependencies."", 'If there is no <code>requirements.txt</code> file I have to create it by hands.', 'The question is:', 'Given the python source code directory is it possible to create <code>requirements.txt</code> automatically from the import section?']",<python><dependencies><python-import><requirements.txt>,603175,205
31684375,61781902,"['best way for Python 3 is:', 'it worked for me...']",1,8,Empty,1,"['Automatically create requirements.txt', ""Sometimes I download the python source code from <code>github</code> and don't know how to install all the dependencies."", 'If there is no <code>requirements.txt</code> file I have to create it by hands.', 'The question is:', 'Given the python source code directory is it possible to create <code>requirements.txt</code> automatically from the import section?']",<python><dependencies><python-import><requirements.txt>,603175,205
31684375,67885275,"['If you have installed many dependencies in your system and you need requirements.txt for a specific project, you can install first pipreqs:', 'and execute the below command under the project folder.', 'This command will generate requirements.txt file for the particular project.']",0,7,Empty,1,"['Automatically create requirements.txt', ""Sometimes I download the python source code from <code>github</code> and don't know how to install all the dependencies."", 'If there is no <code>requirements.txt</code> file I have to create it by hands.', 'The question is:', 'Given the python source code directory is it possible to create <code>requirements.txt</code> automatically from the import section?']",<python><dependencies><python-import><requirements.txt>,603175,205
38004148,38004193,"['Try deleting <code>index.lock</code> file in your <code>.git</code> directory.', 'Such problems generally occur when you execute two <code>git</code> commands simultaneously; maybe one from the command prompt and one from an IDE.']",19,1895,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,41219595,"['Use the below command in the root directory of the application.', 'This will delete the index.lock file and release the active lock.']",2,106,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,43783532,"['Deleting my commit message worked for me.', 'It then said.', ""fatal: cannot lock ref 'HEAD': Unable to create '.git/refs/heads/[your-branch-name].lock': File exists."", 'Do notice that your branch name might be different than mine.', 'You can delete this lock file by doing;', 'Hope this helps someone.']",1,45,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,38004454,"[""Ok I ended up getting it to work by running '$ git rm .git/index.lock'..."", ""It's weird because I did that a few times before to no avail but hey computers right?""]",1,18,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,57769262,"[""If you are windows user there will be error <code>'rm' is not recognized as an internal or external command</code>."", ""That's because rm is a Linux command."", 'So in windows, you can use below to remove the <code>index.lock</code> file inside <code>.git</code> folder']",4,13,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,47713706,"['It is similar to above methods but in my case I had several of those', 'and was able to remove all at once by this way']",0,10,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,47935765,"['This happened to me and while sourcetree kept telling me the lock file exists, there was no such a file there for me to remove.', 'So I just checked out another branch and then returned to the original branch and noticed this change fixed the issue.']",0,10,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,51329527,"['If you are using CocoaPods and at some point botched an update or install (manually killed it or something), try', '1) Removing the <code>index.lock</code> file (in <code>.git/index.lock</code>)', '2) Remove your <code>Podfile.lock</code> file.', '3) Do a new <code>pod update</code>', '4) Try issuing the git command that was failing (in my case it was a <code>git add .</code>)']",1,8,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,51682687,"['use following command in case you are facing Another git process seems to be running in this repository e.g.', ""an editor opened by 'git commit'."", 'Please make sure all processes', 'are terminated then try again.', 'If it still fails, a git process', 'may have crashed in this repository earlier:', 'remove the file manually to continue.', 'rm -f .git/index.lock', 'git reset', 'and after reset command use git status, git add, and git commit -a or git commit -m ""your message"", git push origin master.']",0,8,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
38004148,57486829,"['Delete <code>index.lock</code> in here:', 'Also, if your repository has submodules, delete all <code>index.lock</code> in here as well:']",2,6,Empty,3,"['Another git process seems to be running in this repository', ""I'm trying to learn how to use Git and have created a small project with an HTML, CSS, and Javascript file."", 'I made a branch from my basically empty project and then made some changes to my code.', 'I tried staging the changes but I get the following error message:', ""Granted, I did run into problems trying to commit my empty project earlier and just quit git bash since I didn't know how to get out of where I somehow had gotten."", 'Is there any way for me to fix this or should I just start a new repository?']",<git>,603026,199
34091877,34092032,"['You can use <code>names</code> directly in the <code>read_csv</code>', 'names : array-like, default None List of column names to use.', 'If file', '  contains no header row, then you should explicitly pass header=None']",5,372,Empty,3,"['How to add header row to a pandas DataFrame', 'I am reading a csv file into <code>pandas</code>.', 'This csv file constists of four columns and some rows, but does not have a header row, which I want to add.', 'I have been trying the following:', 'But when I apply the code, I get the following Error:', 'What exactly does the error mean?', 'And what would be a clean way in python to add a header row to my csv file/pandas df?']",<python><csv><pandas><header>,602402,65
34091877,34094058,['Alternatively you could read you csv with <code>header=None</code> and then add it with <code>df.columns</code>:'],2,177,Empty,3,"['How to add header row to a pandas DataFrame', 'I am reading a csv file into <code>pandas</code>.', 'This csv file constists of four columns and some rows, but does not have a header row, which I want to add.', 'I have been trying the following:', 'But when I apply the code, I get the following Error:', 'What exactly does the error mean?', 'And what would be a clean way in python to add a header row to my csv file/pandas df?']",<python><csv><pandas><header>,602402,65
34091877,48414214,"['having done this, just check it with[well obviously I know, u know that.', 'But still...', 'Hope it helps ...', 'Cheers']",1,21,Empty,3,"['How to add header row to a pandas DataFrame', 'I am reading a csv file into <code>pandas</code>.', 'This csv file constists of four columns and some rows, but does not have a header row, which I want to add.', 'I have been trying the following:', 'But when I apply the code, I get the following Error:', 'What exactly does the error mean?', 'And what would be a clean way in python to add a header row to my csv file/pandas df?']",<python><csv><pandas><header>,602402,65
34091877,48617015,"['To fix your code you can simply change <code>[Cov]</code> to <code>Cov.values</code>, the first parameter of <code>pd.DataFrame</code> will become a multi-dimensional <code>numpy</code> array:', 'But the smartest solution still is use <code>pd.read_excel</code> with <code>header=None</code> and <code>names=columns_list</code>.']",1,13,Empty,3,"['How to add header row to a pandas DataFrame', 'I am reading a csv file into <code>pandas</code>.', 'This csv file constists of four columns and some rows, but does not have a header row, which I want to add.', 'I have been trying the following:', 'But when I apply the code, I get the following Error:', 'What exactly does the error mean?', 'And what would be a clean way in python to add a header row to my csv file/pandas df?']",<python><csv><pandas><header>,602402,65
34091877,68555019,"['Simple And Easy Solution:', 'NOTE: Make sure your header length and CSV file header length should not mismatch.']",0,7,Empty,3,"['How to add header row to a pandas DataFrame', 'I am reading a csv file into <code>pandas</code>.', 'This csv file constists of four columns and some rows, but does not have a header row, which I want to add.', 'I have been trying the following:', 'But when I apply the code, I get the following Error:', 'What exactly does the error mean?', 'And what would be a clean way in python to add a header row to my csv file/pandas df?']",<python><csv><pandas><header>,602402,65
31251356,31750543,"['For the latest (as of 2015-07-31) version of Registry V2, you can get this image from DockerHub:', 'List all repositories (effectively images):', 'List all tags for a repository:', 'If the registry needs authentication you have to specify username and password in the <code>curl</code> command']",7,532,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,42220255,"['you can search on', 'http://<code>&lt;ip/hostname&gt;</code>:<code>&lt;port&gt;</code>/v2/_catalog']",2,95,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,42972825,"[' Get catalogs', 'Default, registry api return 100 entries of catalog, there is the code:', 'When you curl the registry api:', '<code>curl --cacert domain.crt https://your.registry:5000/v2/_catalog</code>', 'it equivalents with：', '<code>curl --cacert domain.crt https://your.registry:5000/v2/_catalog?n=100</code>', 'This is a pagination methond.', 'When the sum of entries beyond 100, you can do in two ways:', 'First: give a bigger number', '<code>curl --cacert domain.crt https://your.registry:5000/v2/_catalog?n=2000</code>', 'Sencond: parse the next linker url', '<code>curl --cacert domain.crt https://your.registry:5000/v2/_catalog</code>', 'A link element contained in response header:', '<code>curl --cacert domain.crt https://your.registry:5000/v2/_catalog</code>', 'response header:', '<code>Link: &lt;/v2/_catalog?last=pro-octopus-ws&amp;n=100&gt;; rel=""next""</code>', ""The link element have the last entry of this request, then you can request the next 'page':"", '<code>curl --cacert domain.crt https://your.registry:5000/v2/_catalog?last=pro-octopus-ws</code>', 'If the response header contains link element, you can do it in a loop.', 'Get Images', 'When you get the result of catalog, it like follows:', 'you can get the images in every catalog:', '<code>curl --cacert domain.crt https://your.registry:5000/v2/busybox/tags/list</code>', 'returns:', '<code>{""name"":""busybox"",""tags"":[""latest""]}</code>']",4,54,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,31674965,"['The latest version of Docker Registry available from https://github.com/docker/distribution supports Catalog API.', '(v2/_catalog).', 'This allows for capability to search repositories', 'If interested, you can try docker image registry CLI I built to make it easy for using the search features in the new Docker Registry distribution (https://github.com/vivekjuneja/docker_registry_cli)']",0,26,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,34996742,"['This has been driving me crazy, but I finally put all the pieces together.', ""As of 1/25/2015, I've confirmed that it is possible to list the images in the docker V2 registry ( exactly as @jonatan mentioned, above. )"", 'I would up-vote that answer, if I had the rep for it.', ""Instead, I'll expand on the answer."", ""Since registry V2 is made with security in mind, I think it's appropriate to include how to set it up with a self signed cert, and run the container with that cert in order that an https call can be made to it with that cert:"", 'This is the script I actually use to start the registry:', 'This may be obvious to some, but I always get mixed up with keys and certs.', 'The file that needs to be referenced to make the call @jonaton mentions above**, is the domain.crt listed above.', '( Since I put domain.crt in <code>/root</code>, I made a copy into the user directory where it could be accessed. )', ""**The command above has been changed: -X GET didn't actually work when I tried it."", 'Note: <code>https://myregistry:5000</code> ( as above ) must match the domain given to the cert generated.']",0,24,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,35767233,['We wrote a CLI tool for this purpose: docker-ls It allows you to browse a docker registry and supports authentication via token or basic auth.'],0,23,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,32710840,"['Install registry:2.1.1 or later (you can check the last one, here) and use GET /v2/_catalog to get list.', 'https://github.com/docker/distribution/blob/master/docs/spec/api.md#listing-repositories', 'Lista all images by Shell script example:', 'https://gist.github.com/OndrejP/a2386d08e5308b0776c0']",0,10,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,53503686,"['Here is a nice little one liner (uses JQ) to print out a list of Repos and associated tags.', 'If you dont have <code>jq</code> installed you can use: <code>brew install jq</code>']",2,10,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,52307044,"['I had to do the same here and the above works except I had to provide login details as it was a local docker repository.', 'It is as per the above but with supplying the username/password in the URL.', 'It comes back as unformatted JSON.', 'I piped it through the python formatter for ease of human reading, in case you would like to have it in this format.']",0,8,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
31251356,54437242,"[""Here's an example that lists all tags of all images on the registry."", 'It handles a registry configured for HTTP Basic auth too.', 'Explanation:', 'extract username:password from .docker/config.json', 'make a https request to the registry to list all ""repositories""', 'filter the json result to a flat list of repository names', 'for each repository name:', 'make a https request to the registry to list all ""tags"" for that ""repository""', 'filter the stream of result json objects, printing ""repository"":""tag"" pairs for each tag found in each repository']",1,7,Empty,2,"['How to get a list of images on docker registry v2', ""I'm using docker registry v1 and I'm interested in migrating to the newer version, v2."", 'But I need some way to get a list of images present on registry; for example with registry v1 I can execute a GET request to <code>http://myregistry:5000/v1/search?</code> and the result is:', ""But I can't find on official documentation something similar to get a list of image on registry."", 'Anybody knows a way to do it on new version v2?']",<docker><docker-registry>,602195,85
47068709,47227886,"['What is this warning about?', 'Modern CPUs provide a lot of low-level instructions, besides the usual arithmetic and logic, known as extensions, e.g.', 'SSE2, SSE4, AVX, etc.', 'From the Wikipedia:', 'Advanced Vector Extensions (AVX) are extensions to the x86 instruction', 'set architecture for microprocessors from Intel and AMD proposed by', 'Intel in March 2008 and first supported by Intel with the Sandy', 'Bridge processor shipping in Q1 2011 and later on by AMD with the', 'Bulldozer processor shipping in Q3 2011.', 'AVX provides new features,', 'new instructions and a new coding scheme.', 'In particular, AVX introduces fused multiply-accumulate (FMA) operations, which speed up linear algebra computation, namely dot-product, matrix multiply, convolution, etc.', 'Almost every machine-learning training involves a great deal of these operations, hence will be faster on a CPU that supports AVX and FMA (up to 300%).', 'The warning states that your CPU does support AVX (hooray!', ').', ""I'd like to stress here: it's all about CPU only."", ""Why isn't it used then?"", 'Because tensorflow default distribution is built without CPU extensions, such as SSE4.1, SSE4.2, AVX, AVX2, FMA, etc.', 'The default builds (ones from <code>pip install tensorflow</code>) are intended to be compatible with as many CPUs as possible.', ""Another argument is that even with these extensions CPU is a lot slower than a GPU, and it's expected for medium- and large-scale machine-learning training to be performed on a GPU."", 'What should you do?', ""If you have a GPU, you shouldn't care about AVX support, because most expensive ops will be dispatched on a GPU device (unless explicitly set not to)."", 'In this case, you can simply ignore this warning by', ""... or by setting <code>export TF_CPP_MIN_LOG_LEVEL=2</code> if you're on Unix."", ""Tensorflow is working fine anyway, but you won't see these annoying warnings."", ""If you don't have a GPU and want to utilize CPU as much as possible, you should build tensorflow from the source optimized for your CPU with AVX, AVX2, and FMA enabled if your CPU supports them."", ""It's been discussed in this question and also this GitHub issue."", 'Tensorflow uses an ad-hoc build system called bazel and building it is not that trivial, but is certainly doable.', 'After this, not only will the warning disappear, tensorflow performance should also improve.']",8,923,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,50073238,"['Update the tensorflow binary for your CPU &amp; OS using this command', 'The download url of the whl file can be found here', 'https://github.com/lakshayg/tensorflow-build']",16,167,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,50458037,"['CPU optimization with GPU', 'There are performance gains you can get by installing TensorFlow from the source even if you have a GPU and use it for training and inference.', 'The reason is that some TF operations only have CPU implementation and cannot run on your GPU.', 'Also, there are some performance enhancement tips that makes good use of your CPU.', ""TensorFlow's performance guide recommends the following:"", 'Placing input pipeline operations on the CPU can significantly improve performance.', 'Utilizing the CPU for the input pipeline frees the GPU to focus on training.', 'For best performance, you should write your code to utilize your CPU and GPU to work in tandem, and not dump it all on your GPU if you have one.', ' Having your TensorFlow binaries optimized for your CPU could pay off hours of saved running time and you have to do it once.']",0,34,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,54073195,"['For Windows, you can check the official Intel MKL optimization for TensorFlow wheels that are compiled with AVX2.', 'This solution speeds up my inference ~x3.']",3,21,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,54048937,"['For Windows (Thanks to the owner f040225), go to here: https://github.com/fo40225/tensorflow-windows-wheel to fetch the url for your environment based on the combination of ""tf + python + cpu_instruction_extension"".', 'Then use this cmd to install:', 'If you encounter the ""File is not a zip file"" error, download the .whl to your local computer, and use this cmd to install:']",2,18,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,55401894,"[""If you use the pip version of TensorFlow, it means it's already compiled and you are just installing it."", 'Basically you install TensorFlow-GPU, but when you download it from the repository and trying to build it, you should build it with CPU AVX support.', 'If you ignore it, you will get a warning every time when you run on the CPU.', 'You can take a look at those too.', 'Proper way to compile Tensorflow with SSE4.2 and AVX', 'What is AVX Cpu support in tensorflow']",2,14,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,59288726,"['The easiest way that I found to fix this is to uninstall everything then install a specific version of tensorflow-gpu:', 'uninstall tensorflow:', 'uninstall tensorflow-gpu: (make sure to run this even if you are not sure if you installed it)', 'Install specific tensorflow-gpu version:', 'You can check if this worked by adding the following code into a python file:', 'Run the file and then the output should be something like this:', 'Hope this helps']",5,11,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
47068709,62326678,"['What worked for me tho is this library <code>https://pypi.org/project/silence-tensorflow/</code>', 'Install this library and do as instructed on the page, it works like a charm!']",0,5,Empty,3,"['Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'I am new to TensorFlow.', 'I have recently installed it (Windows CPU version) and received the following message:', 'Successfully installed tensorflow-1.4.0 tensorflow-tensorboard-0.4.0rc2', 'Then when I tried to run', '(which I found through https://github.com/tensorflow/tensorflow)', 'I received the following message:', '2017-11-02 01:56:21.698935: I C:\\tf_jenkins\\home\\workspace\\rel-win\\M\\windows\\PY\\36\\tensorflow\\core\\platform\\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2', 'But when I ran', 'it ran as it should and output <code>Hello, TensorFlow!</code>, which indicates that the installation was successful indeed but there is something else that is wrong.', 'Do you know what the problem is and how to fix it?']",<tensorflow><cpu><avx>,601729,244
